#{"t_start": 1782217699.9683669, "env_id": "None"}
15.797823,120,2228.665304,False,0.5683910195639689,0.009755109871832363,0.002451260686490598,True
15.643558,120,2234.654994,False,0.4559255163183508,0.012648333889431318,0.01796330164770807,True
16.947031,120,2240.591107,False,0.9779648495804452,0.02114441012249352,0.02061812109595835,True
25.390267,114,2246.176962,True,0.9886257166557955,0.008773792167798805,0.017859464964925933,True
25.072574,108,2252.199037,True,0.9926144082815995,0.00288278290087118,0.0011108588391759442,True
23.356346,96,2256.785195,True,0.9929286092651287,0.01473354129547872,0.011953407645347313,True
24.742408,106,2262.097301,True,0.9855048526691373,0.0022195590755050925,0.004519607853818798,True
26.938802,120,2267.935408,True,0.9877971342227844,0.022405891375539645,0.012585225520772032,True
15.821254,120,2273.825738,False,0.7404894616674728,0.0155584846731802,0.017139738279676478,True
16.308334,120,2279.5172,False,0.703649040975806,0.006521449691423359,0.011780405073403706,True
15.589555,120,2284.886728,False,0.5464833732793212,0.011581742454252761,0.014551426253774572,True
16.538855,120,2290.421334,False,0.8529731678287681,0.01212207880547084,0.001356845134901269,True
16.272493,120,2296.242271,False,0.8619878271196313,0.011672492195011912,0.011657973116678554,True
16.430083,120,2301.920008,False,0.6454108801976944,0.00800756535481252,0.01279291683666069,True
16.186574,120,2307.575599,False,0.6303863798123189,0.03155580353301313,0.021796440110399006,True
16.423901,120,2313.050711,False,0.9838115451811841,0.014783100379553204,0.010224941878817895,True
16.119532,120,2318.910688,False,0.6040404912598583,0.005975400646347283,0.01535166114365996,True
16.219643,120,2324.63133,False,0.5683118529231557,0.037440017330288004,0.03853534939009231,True
20.430458,80,2327.937099,True,0.9910730019044102,0.01165228259158632,0.008662427114336582,True
15.879309,120,2333.590949,False,0.5164907810817321,0.005848237936766323,0.014168120140596329,True
15.751949,120,2339.516189,False,0.8855823430691314,0.007486022130708162,0.018340388189374716,True
15.836738,120,2345.310303,False,0.3475736174967393,0.0034991759656924797,0.0036432378203119903,True
26.146069,118,2350.953389,True,0.9877100521216817,0.012310607554893637,0.025035711537919846,True
15.969246,120,2356.795357,False,0.6236337870973381,0.01489747332387623,0.020956213855290565,True
22.477892,93,2361.355466,True,0.9921714325988978,0.007554995437498137,0.012915018239354457,True
15.902411,120,2367.362976,False,0.9430362424735904,0.010937507552419257,0.01306213172675703,True
19.641251,74,2370.998279,True,0.9961685513121841,0.014746953752867536,0.03459582772857237,True
24.987449,112,2376.148702,True,0.9857053039094976,0.01241939650898351,0.00956503348936334,True
24.932593,111,2381.489824,True,0.9871383096784129,0.022749873000075367,0.04711839910842887,True
23.615146,99,2386.288005,True,0.9900303979426378,0.02952492557866874,0.04020904261429345,True
15.976693,120,2392.098628,False,0.6527195433063404,0.013760153026065099,0.017214941457404372,True
23.526868,98,2396.94577,True,0.9857974188591029,0.012660780515810354,0.00018527018562102126,True
16.172547,120,2403.029035,False,0.9089067656905185,0.015600781015088997,0.011604608826887805,True
16.304654,120,2409.182886,False,0.6379041080848207,0.01918116622744507,0.023878635882553945,True
16.23604,120,2415.489576,False,0.7399756053134617,0.0066622245301168935,0.0014874518158744555,True
26.64852,119,2421.781456,True,0.9902404503194445,0.004941991079924403,0.009559863866348849,True
16.387963,120,2428.189235,False,0.5929304055605626,0.015832687995045554,0.006441140601947925,True
15.936714,120,2434.292544,False,0.5198966793877146,0.006210649908617404,0.013049193430501491,True
23.071638,92,2438.99194,True,0.9889689599574472,0.017495603493295143,0.004646136422170179,True
16.221018,120,2445.231997,False,0.6168851344815026,0.0218689094773523,0.021188681696975718,True
15.993969,120,2451.55703,False,0.41560040650946223,0.009312487199596015,0.0009364108512266796,True
16.390437,120,2457.682504,False,0.983898376529258,0.030696905559721127,0.03940103867156203,True
26.306684,117,2463.155882,True,0.9871155304775538,0.012375401946784981,0.00255072032705288,True
24.858295,107,2468.306735,True,0.9907454925926857,0.022009175528570825,0.006205644997452091,True
15.367125,120,2474.216631,False,0.32496898617340986,0.004669858557007082,0.007924206871196318,True
16.19581,120,2480.042656,False,0.7278751405666914,0.03010509780223664,0.018655437943764088,True
16.289715,120,2485.963592,False,0.5325006661427367,0.03261251644785117,0.055723014107208924,True
16.496577,120,2491.787454,False,0.7697965163715447,0.02035663488636026,0.0199998423626596,True
21.683024,86,2495.979666,True,0.9909768371639176,0.018868884991831925,0.009315123884147413,True
26.539774,117,2502.413222,True,0.990163814689637,0.02596491962683628,0.0018162641614341167,True
25.510431,115,2508.125213,True,0.9872051222068485,0.03361527334975602,0.04719882651636063,True
16.359651,120,2514.111235,False,0.7073273300000611,0.019197999143439972,0.010866155650969656,True
16.297272,120,2519.813122,False,0.873438637373956,0.005218129686219365,0.0060195683220440966,True
16.095334,120,2525.229444,False,0.742218982272125,0.0073133047636861175,0.017197223430266865,True
16.256018,120,2533.470457,False,0.8537964033707104,0.015629611386251893,0.012063389445138937,True
15.853905,120,2540.728627,False,0.40899103975410983,0.010861043650829542,0.009383208359377957,True
16.181535,120,2546.921927,False,0.8057036709489197,0.012447443687452752,0.005183943571868669,True
15.715935,120,2553.092536,False,0.49980572069235707,0.020383557395684166,0.020118257148021453,True
16.402535,120,2559.530997,False,0.8542695810737284,0.016010406884176508,0.005429809125239119,True
15.962883,120,2565.81607,False,0.39819731563969296,0.00825004324431242,0.0009695394852900592,True
16.397174,120,2573.180383,False,0.7639866722067472,0.03467101568677272,0.022031434817600667,True
25.796324,116,2579.411921,True,0.9855172557992146,0.02441315978841316,0.038750891680360465,True
16.675192,120,2585.871286,False,0.949845512602486,0.01682308629611313,0.013009104965398107,True
15.671636,120,2593.872643,False,0.7063879939200433,0.009881827715362902,0.013838349861927208,True
15.914108,120,2601.157084,False,0.9338638686100422,0.025336791934540026,0.03585653281477053,True
16.19054,120,2608.523937,False,0.7511889381346816,0.013682577139346177,0.02287478164650356,True
15.815247,120,2614.37183,False,0.6142325526490542,0.008102536012951097,0.006790560531472745,True
15.84472,120,2620.580083,False,0.5623330741668647,0.014504391632446326,0.02790343226041003,True
16.594338,120,2627.304349,False,0.8825494733906838,0.019654208085811163,0.01902965251295341,True
15.848447,120,2633.638023,False,0.6467462389828195,0.01243901615148515,0.025161176095240687,True
16.118571,120,2640.130805,False,0.7603937797129103,0.0189428745378597,0.030568971526146762,True
16.29135,120,2646.375033,False,0.9408801406387118,0.0033693030296686817,0.0030989367704685774,True
15.938335,120,2652.985924,False,0.50196395550689,0.009175088077043871,0.008845223723929126,True
16.583696,120,2659.643571,False,0.7481152503037652,0.010425142888670984,0.014990637382477856,True
22.427421,94,2664.76349,True,0.9927970707933425,0.03322716707554462,0.01970338964676826,True
16.371292,120,2671.084076,False,0.648958190706151,0.011674239135645656,0.0037981012541262716,True
16.42663,120,2677.645842,False,0.8374918221455134,0.02820639644696865,0.039236767721452896,True
15.498344,120,2684.17035,False,0.417038818734043,0.01738949984760802,0.007816327774489415,True
16.12643,120,2690.821632,False,0.5509365686986617,0.005048587765973481,0.014648953934758416,True
16.000751,120,2697.203036,False,0.5377328605218016,0.013005890534131564,0.0052312954324690835,True
24.767793,107,2702.441047,True,0.9913144057349703,0.005518168186746064,0.007317611850886728,True
16.108948,120,2708.656773,False,0.5746468769083407,0.020292093649394657,0.01600088652079573,True
15.706541,120,2714.915446,False,0.48374995355915273,0.01384875771244731,0.019372015377960686,True
23.955475,101,2721.481071,True,0.9929396368316922,0.016548424208863512,0.0222316696327871,True
15.767885,120,2729.677799,False,0.7223180298227081,0.014561793492824741,0.005918600332496471,True
16.466917,120,2735.902418,False,0.5945845537310128,0.018453836041066353,0.014572624166468874,True
16.325234,120,3005.430397,False,0.7867387970912011,0.008468138606076968,0.01620568864375859,True
20.070995,77,3009.532838,True,0.9872129293641678,0.033806867880681775,0.0249282182293767,True
24.090667,104,3014.539886,True,0.9932498320802744,0.038160928139959936,0.045048772473889706,True
25.073973,114,3020.497415,True,0.9999999733126186,0.039421199220141,0.013082642043548148,True
16.054835,120,3026.729056,False,0.3235399478591781,0.005381577431021487,0.0073164076765396095,True
15.987105,120,3032.951734,False,0.6685428034898223,0.01970477433964354,0.016020674331798657,True
23.346059,95,3038.168138,True,0.9880221543731001,0.025282239947181682,0.013292010128154856,True
16.559873,120,3044.343984,False,0.9360156206468361,0.021662214286969475,0.03345394469296701,True
15.60874,120,3050.524721,False,0.29757633860030697,0.01194364618840958,0.01364515099960085,True
23.813468,106,3055.957124,True,0.9873372034533422,0.026988691974148805,0.02791189871994501,True
25.76285,112,3061.568938,True,0.9884406720430375,0.013214513010015706,0.018755937790193692,True
16.334788,120,3067.879493,False,0.9313230889087779,0.03694350796547252,0.05473353436360723,True
16.142474,120,3074.089017,False,0.7723620097847749,0.006501658684859891,0.006120343655483818,True
16.588287,120,3080.455822,False,0.9425595899305818,0.016560372686013236,0.029635621665652107,True
15.878564,120,3086.523015,False,0.6680933217617789,0.006434974890693436,0.013428382220317395,True
16.300288,120,3092.777502,False,0.6304935349351568,0.018708127771093094,0.00937884848291759,True
15.729011,120,3099.134579,False,0.4358211187094859,0.014402103173889066,0.009141258024551565,True
16.525496,120,3105.601768,False,0.8912796987811469,0.009549971682381857,0.00649870107314956,True
15.735725,120,3111.977228,False,0.391690133121195,0.010638762349733164,0.005558405224468628,True
16.157395,120,3118.240794,False,0.7423463669939002,0.024306056258265336,0.04181635617262125,True
16.719907,120,3124.746855,False,0.8894214006493274,0.01086539606596803,0.0003336813635283023,True
23.921921,106,3130.661137,True,0.9868479041765604,0.032485007969657864,0.011203598795874231,True
25.584875,113,3137.07003,True,0.986881841490239,0.01983283424220045,0.0025768832128774165,True
16.142192,120,3143.732946,False,0.6613469300554762,0.04121082124520462,0.029280372917438752,True
16.341231,120,3150.365063,False,0.8469882419260328,0.025897118365437923,0.018648455321290662,True
15.882938,120,3156.978543,False,0.5469728733592161,0.020305667704196416,0.0281043219155029,True
15.655915,120,3164.106464,False,0.7401300347582694,0.012372757893915402,0.016116208862760523,True
16.483074,120,3170.780334,False,0.8383840149368421,0.030576125614645247,0.01711054916439741,True
19.52453,69,3174.54978,True,0.9984582731592704,0.027063209707337735,0.007722667264236885,True
23.695242,103,3179.666618,True,0.9866530478611206,0.03386723992317404,0.028071066459449796,True
26.673652,119,3185.761487,True,0.9878927653561147,0.019484103796310326,0.011278973354440223,True
15.755507,120,3192.08722,False,0.4468971459627431,0.008201949929614559,0.01203267287685068,True
16.049271,120,3198.418819,False,0.9331253538791564,0.01421704563389714,0.0031252455917346465,True
16.314206,120,3204.679192,False,0.5182233687971203,0.012003812950752816,0.002016231039392587,True
24.98251,106,3210.103063,True,0.9887307678884495,0.01322154072584632,0.0007810666053833655,True
16.579567,120,3216.318878,False,0.5553272864100475,0.017427246227164225,0.010850215810387144,True
22.374585,90,3221.126608,True,0.98777150718286,0.017041210030222898,0.020340436730083525,True
15.691412,120,3227.421458,False,0.46035647236535243,0.013251895672347474,0.011059014467826471,True
25.507541,114,3233.481419,True,0.9885861344511939,0.02760544422336336,0.015613261085624719,True
26.391446,120,3239.386004,True,0.9877107059408192,0.01309977050115892,0.002659968188460603,True
24.414392,101,3244.425106,True,0.9908723774881922,0.018058827995958208,0.009464933255808064,True
15.647369,120,3250.633648,False,0.36188778417810236,0.005181930439463823,0.004465065519034083,True
16.238514,120,3256.835199,False,0.46050018575289337,0.02026483711740695,0.013170649213193254,True
16.20799,120,3263.052582,False,0.47887726542348036,0.006274481253161656,0.008002362347490494,True
16.636445,120,3268.950176,False,0.8952322577826474,0.0281400868544784,0.044538630953591715,True
21.858737,86,3273.378562,True,0.9928805004244933,0.018386186018433292,0.0151868097184089,True
16.019777,120,3279.630131,False,0.7154002330762489,0.021540940094728223,0.03127598154016553,True
16.247361,120,3285.812576,False,0.593314763202002,0.01188899813925735,0.0066103041833265284,True
26.18196,118,3291.851154,True,0.9897688798014053,0.0144966834902176,0.02031606676907075,True
15.966679,120,3297.766198,False,0.5709925007359841,0.0035222938380145767,0.007214667200631451,True
16.485881,120,3303.93348,False,0.620585325464269,0.014428233065564355,0.0025675673848038517,True
16.221819,120,3310.231711,False,0.7350503423131859,0.017317943210185018,0.007929291653350936,True
15.379097,120,3316.496873,False,0.3883385797005508,0.00704117993640341,0.01571997725018395,True
16.780034,120,3322.837085,False,0.9666281276497735,0.018978649739115113,0.0063306073331077465,True
24.659064,113,3328.526909,True,0.9886577712829492,0.023050826015896704,0.027204033178241546,True
24.708158,105,3334.032229,True,0.9859478490957861,0.012213815778295825,0.013983945732211645,True
16.391788,120,3340.605316,False,0.6863035588978776,0.010671736907899746,0.00546350865973444,True
22.656278,99,3345.810835,True,0.9902521220867423,0.031376893010760736,0.03010068320054701,True
16.003455,120,3352.163679,False,0.6426327596364876,0.018645762825364474,0.02204376679395383,True
21.783372,91,3356.730807,True,0.9862567074696375,0.01746587456519659,0.023232107582559402,True
17.113884,120,3363.16144,False,0.9258006378253316,0.01824151591950428,0.0027298169154173864,True
16.493182,120,3369.76789,False,0.7278990577825373,0.01829030111904984,0.0087660208144421,True
24.320759,112,3375.959477,True,0.9915463446363539,0.01394148747853325,0.017822186058306315,True
16.613547,120,3382.65145,False,0.8163592390569305,0.017321612184731085,0.018861820147817808,True
25.885076,120,3389.021372,True,0.9999999911997685,0.03990953545356433,0.021952689990098303,True
25.527602,113,3395.272652,True,0.9890758871006544,0.017421887866309275,0.02541191800043359,True
24.394474,112,3401.603109,True,0.9887709860326778,0.005234039120734297,0.006220864316385701,True
15.815713,120,3408.169484,False,0.798431373657979,0.016958386351754933,0.032681502732541626,True
23.90901,103,3413.849302,True,0.9912559588299761,0.018846115386901816,0.01116100781282418,True
25.035204,108,3419.319591,True,0.9887875169752947,0.012738295647977915,0.017759518623668927,True
25.166957,109,3425.000484,True,0.9912457165614605,0.02144600752796976,0.0279309548694627,True
16.582944,120,3431.331065,False,0.7123222645918188,0.021613721094326348,0.01026021000519147,True
16.377383,120,3437.649597,False,0.7325187190022735,0.007208288104159005,0.008324057318895961,True
16.79763,120,3444.203019,False,0.9310252410117631,0.017999394218039515,0.008833799892982358,True
15.646692,120,3450.319502,False,0.5509892752609372,0.009035380885729957,0.0030789388104907616,True
21.499626,81,3454.460567,True,0.9902958330074069,0.02302340546609468,0.01120589824735015,True
15.47554,120,3460.734152,False,0.4555131323634505,0.011074840011420225,0.011412644104359014,True
16.372126,120,3466.90078,False,0.7043025993221047,0.020671869373766652,0.021730132813734253,True
16.183667,120,3473.218445,False,0.6286527320677459,0.00968353856920379,0.014246475714289442,True
16.768018,120,3479.081743,False,0.8340837955365642,0.010222395567742697,0.0165634199463288,True
16.821679,120,3485.091333,False,0.8061293614207931,0.00749819048313184,0.010332447743944732,True
22.357736,96,3490.073003,True,0.9858806931334879,0.015332721564059005,0.0045033436917594,True
21.124182,82,3494.313098,True,0.9887810536469467,0.021298073667459356,0.02069155948888592,True
22.269645,96,3499.237825,True,0.9920426982953486,0.01884083989766382,0.011118849593537901,True
15.745883,120,3505.396789,False,0.8461063797711444,0.008064137148569102,0.007286405702039629,True
16.579548,120,3511.570293,False,0.8028486341239551,0.008806211453250994,0.016493083655402092,True
15.546903,120,3517.820972,False,0.3955414054539402,0.014997225149580896,0.008479664477731871,True
16.045297,120,3523.733309,False,0.7629204435352677,0.007347157073015837,0.015906186469858613,True
16.24338,120,3784.908059,False,0.9788641705166464,0.020090705833283158,0.022114357867718048,True
24.096078,110,3790.773426,True,0.9881604870569518,0.030511979400988664,0.020533773126990246,True
15.669021,120,3797.057685,False,0.6427467763200395,0.021229098834964596,0.027162549625165462,True
24.892424,112,3802.733613,True,0.9867155515480258,0.03162798401672878,0.026139887593388946,True
16.344942,120,3808.880205,False,0.7226520754607753,0.01325809086226531,0.019721799622370983,True
16.511512,120,3815.088861,False,0.45939172804308936,0.02317860277949811,0.020060614586347385,True
16.471403,120,3821.474253,False,0.6816237420531125,0.024996007062269666,0.026607505352531504,True
15.82577,120,3827.864527,False,0.4461122747879997,0.008520446476011308,0.009998190267521596,True
22.157902,86,3832.28328,True,0.9942377361854292,0.020795452904780222,0.006557020616332361,True
16.162318,120,3838.760417,False,0.8345670765154001,0.021627317796982078,0.01426820874904418,True
16.929301,120,3845.332775,False,0.6936488513768722,0.010980456239043918,0.01451158652990916,True
22.370868,88,3850.212741,True,0.9923622426642589,0.022591335914433616,0.016442474405036454,True
22.794468,92,3855.308125,True,0.9852132173854719,0.02832476396326851,0.04499191134895117,True
16.618734,120,3861.762081,False,0.9781730686916846,0.009536891192757616,0.008525307514068332,True
15.750727,120,3868.750065,False,0.6110224446862729,0.008882350460084506,0.021273924352305365,True
16.515893,120,3876.069808,False,0.9185530249388977,0.016028015888022627,0.022021749793760495,True
16.407846,120,3884.763022,False,0.7519838368056352,0.019846595957704907,0.02485393086726638,True
16.808971,120,3895.577801,False,0.8599332175126952,0.012175369936519473,0.002574530057679808,True
15.939555,120,3902.115061,False,0.5396768576770755,0.0036153276526563524,0.00017603453773378013,True
16.118384,120,3908.445274,False,0.8840379657752351,0.013986914682058519,0.008477377568850735,True
26.119022,115,3915.746001,True,0.9915984841730594,0.019605689406941913,0.0007930135672724049,True
20.796712,78,3919.911835,True,0.9967337938784846,0.028614721927967633,0.026266737981575406,True
15.939372,120,3925.936404,False,0.4697857255411041,0.002293795241969183,0.0016083923585830638,True
16.00439,120,3932.100222,False,0.5230248100968472,0.010498422102954196,0.011463583952280889,True
24.910745,109,3937.941022,True,0.9892350224006131,0.021072280610743396,0.0003086735299832398,True
15.931762,120,3944.275831,False,0.5272370688962169,0.012753735281088212,0.00031497472230937804,True
16.727717,120,3950.504982,False,0.8010706794445732,0.011359817283851785,0.008770507500985297,True
15.740279,120,3956.633642,False,0.5895136708738171,0.0198799865504277,0.007190483135953296,True
15.686912,120,3962.8217,False,0.49754916538864497,0.003183694328440825,0.007445226896576033,True
15.567573,120,3968.987442,False,0.906394693306484,0.011433213473377066,0.01416302348468023,True
16.016154,120,3975.321965,False,0.5578464215507221,0.009098318498489178,0.0034604608397527294,True
16.229411,120,3981.404712,False,0.37689596190178437,0.010503899695425556,0.007732054348888338,True
16.103188,120,3987.605552,False,0.5721322207021379,0.01983292555309707,0.015852607336770724,True
20.622099,77,3991.626492,True,0.9903559359932083,0.03041259524367348,0.018348605051765932,True
16.092038,120,3997.731256,False,0.4751858387408017,0.008446160321567366,0.014311892221140475,True
16.090309,120,4003.826967,False,0.4676851947864273,0.011006799881703291,0.010608486021055857,True
15.953074,120,4009.906826,False,0.7096486015733646,0.012978429025597527,0.013646780707286123,True
16.186525,120,4016.155343,False,0.6512141036119425,0.01565170793603406,0.014017201835328537,True
25.591234,116,4022.377116,True,0.9880613832515854,0.01110600605496506,0.008832344080577873,True
15.911281,120,4028.756271,False,0.45150231659042206,0.010078626791794311,0.018430877494369943,True
16.156812,120,4034.503792,False,0.6178059344445124,0.006430025925336591,0.00818908706741264,True
16.267016,120,4040.464696,False,0.6407348602892698,0.010829888386145906,0.013911925905222977,True
26.003312,113,4045.890679,True,0.9889854272435566,0.01803642142764445,0.018114161665638045,True
15.79421,120,4051.786827,False,0.5986698495001622,0.01249413612023413,0.004420759972608578,True
23.131989,100,4056.715893,True,0.98740830159122,0.03276001306664706,0.03250593277853002,True
16.01088,120,4062.600689,False,0.46074459267507695,0.002532419148602097,0.002422712986223133,True
16.475222,120,4068.476551,False,0.6605204481514905,0.010407497427863985,0.0052363122251792805,True
16.393263,120,4074.111719,False,0.9356426907473668,0.0341497953000333,0.03609351410819344,True
16.037308,120,4080.421078,False,0.5215802639584056,0.02247168608991381,0.018128906592181984,True
15.55308,120,4086.713355,False,0.5069126122562415,0.013267849101936359,0.022538418506655146,True
25.062682,110,4092.580667,True,0.9899975364459448,0.03052585479175702,0.025996688614895593,True
17.014079,120,4098.927596,False,0.8891854406989766,0.020826095593385018,0.010354465371639046,True
15.956945,120,4104.960909,False,0.421109840400357,0.009636434559958634,0.0067517732552775725,True
22.26481,89,4109.69962,True,0.9925651091738742,0.010042152188411002,0.0061193965493411715,True
15.791444,120,4116.050629,False,0.5629598376371903,0.023481643263807597,0.017153688098366638,True
16.154511,120,4122.485509,False,0.9410473285245071,0.02287269356944959,0.035669569681178216,True
16.482886,120,4128.907518,False,0.7492923549637195,0.016820703787971167,0.0024146252386529677,True
16.071912,120,4134.970634,False,0.5840735981382067,0.0027644519499898843,0.002281995545059476,True
16.00625,120,4140.922204,False,0.5911883138033518,0.014674289784313583,0.006090968830855733,True
15.870713,120,4146.919057,False,0.37640684820193676,0.012527724915823357,0.020673768984148588,True
15.764936,120,4152.990849,False,0.9385839832773412,0.015301628164468678,0.03094985673495932,True
16.756401,120,4159.009367,False,0.7193670095455031,0.02043344604513342,0.01862007280856511,True
16.368511,120,4164.87851,False,0.7107872686222803,0.02010834271656879,0.007872374291060438,True
15.794592,120,4170.947257,False,0.7581692512416357,0.007491633733622136,0.015621624488250545,True
15.90799,120,4176.982862,False,0.7873634166014934,0.01910378394698554,0.026342993121777042,True
25.252108,112,4182.406199,True,0.9888357022988898,0.013722478606687146,0.02074453544416465,True
16.223598,120,4188.388389,False,0.8424206421210295,0.013587931799370866,0.018180056177837814,True
25.028499,109,4193.747205,True,0.9886916919816079,0.02616097112155845,0.04555671449816567,True
16.500968,120,4199.509567,False,0.6658610751722069,0.012557158073497918,0.014613286694223935,True
15.94611,120,4205.198047,False,0.7056172307291283,0.015450387978559571,0.006215149345648952,True
20.766407,77,4208.975371,True,0.9913528416602615,0.0205608166860918,0.016666281090023508,True
16.31006,120,4214.836267,False,0.8527723162635533,0.008113217927907921,0.011995458909179023,True
25.840604,119,4220.543493,True,0.9892549467973345,0.01701241747791444,0.013471189783758742,True
16.410561,120,4226.197547,False,0.7292366149683264,0.014594569453405282,0.004427447022021258,True
16.427912,120,4231.969581,False,0.9051671579095087,0.03167907152406491,0.032294284008514834,True
16.381062,120,4237.744436,False,0.5972758222928178,0.010022574544675103,0.01864532648473316,True
16.188791,120,4243.55488,False,0.7525063503772275,0.016447904991263553,0.001371722631330175,True
16.037372,120,4249.314534,False,0.6891441040325745,0.0029098291648504194,0.00529620614254473,True
16.199703,120,4255.04677,False,0.6163109444512325,0.00895043563386655,0.020662126919669524,True
16.437535,120,4261.069607,False,0.6343412410044192,0.007732837386262129,0.01851428773296302,True
16.581207,120,4267.492037,False,0.7903597677301574,0.01690643720628399,0.001963623915914769,True
22.302181,86,4271.717872,True,0.9951378093698703,0.014375360308239302,0.012608853593371777,True
15.990853,120,4277.442335,False,0.4387020728755756,0.01693340472979842,0.017987875165709776,True
16.806968,120,4283.108779,False,0.8592642387849148,0.008786603962180598,0.0038651641824682796,True
16.287374,120,4288.908448,False,0.8972347571520048,0.019153729944326774,0.028571885778563608,True
22.177658,90,4293.282401,True,0.9920352383668092,0.019137520147266246,0.013366674466235334,True
